timestamp,gpu_mem_mb
2026-06-14T10:23:34.789156+08:00,3799
2026-06-14T10:23:39.832423+08:00,3799
2026-06-14T10:23:44.882757+08:00,3799
2026-06-14T10:23:49.922821+08:00,3799
2026-06-14T10:23:54.974156+08:00,3799
2026-06-14T10:24:00.024428+08:00,3799
2026-06-14T10:24:05.063071+08:00,3799
2026-06-14T10:24:10.104521+08:00,3799
2026-06-14T10:24:15.150479+08:00,3799
2026-06-14T10:24:20.193623+08:00,3631
